"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,3,26,1819,1825,-6,2104,2049,15,"DL",1715,"N322US","LGA","MSY",175,1183,18,25,2013-03-26 18:00:00
2013,4,5,1841,1755,46,2029,1930,59,"MQ",4601,"N502MQ","LGA","RDU",67,431,17,55,2013-04-05 17:00:00
2013,9,11,1749,1754,-5,2048,1955,53,"DL",1321,"N343NW","EWR","MSP",145,1008,17,54,2013-09-11 17:00:00
2013,1,30,1449,1450,-1,1635,1640,-5,"MQ",4403,"N855MQ","JFK","RDU",77,427,14,50,2013-01-30 14:00:00
2013,7,29,1552,1555,-3,1826,1904,-38,"DL",2459,"N3739P","JFK","MCO",127,944,15,55,2013-07-29 15:00:00
2013,9,3,1254,1300,-6,1506,1550,-44,"AA",1145,"N3BGAA","LGA","DFW",177,1389,13,0,2013-09-03 13:00:00
2013,1,2,1724,1725,-1,2116,2105,11,"DL",513,"N712TW","JFK","LAX",381,2475,17,25,2013-01-02 17:00:00
2013,5,1,1048,1055,-7,1202,1228,-26,"UA",1284,"N16703","EWR","ORD",102,719,10,55,2013-05-01 10:00:00
2013,11,7,804,810,-6,1047,1034,13,"DL",2457,"N317NB","LGA","MSY",198,1183,8,10,2013-11-07 08:00:00
2013,7,21,655,659,-4,946,1000,-14,"UA",617,"N821UA","EWR","PDX",333,2434,6,59,2013-07-21 06:00:00
2013,6,22,1145,1120,25,1313,1305,8,"MQ",3572,"N735MQ","LGA","CLE",61,419,11,20,2013-06-22 11:00:00
2013,4,6,1053,1100,-7,1358,1410,-12,"DL",1455,"N960DL","LGA","SRQ",145,1047,11,0,2013-04-06 11:00:00
2013,1,6,1045,1050,-5,1406,1358,8,"B6",373,"N506JB","LGA","FLL",178,1076,10,50,2013-01-06 10:00:00
2013,9,27,1438,1440,-2,1625,1640,-15,"DL",1231,"N325NB","LGA","DTW",74,502,14,40,2013-09-27 14:00:00
2013,5,28,1610,1610,0,1840,1906,-26,"UA",1593,"N37437","EWR","MCO",126,937,16,10,2013-05-28 16:00:00
2013,1,6,1448,1445,3,1647,1707,-20,"UA",256,"N567UA","EWR","DEN",222,1605,14,45,2013-01-06 14:00:00
2013,8,25,1025,1030,-5,1224,1239,-15,"DL",2343,"N301NB","EWR","ATL",94,746,10,30,2013-08-25 10:00:00
2013,2,19,814,815,-1,1133,1127,6,"DL",1023,"N960DL","LGA","TPA",160,1010,8,15,2013-02-19 08:00:00
2013,11,22,1644,1645,-1,2146,2010,96,"AA",181,"N328AA","JFK","LAX",348,2475,16,45,2013-11-22 16:00:00
2013,12,31,746,745,1,1227,1244,-17,"UA",1216,"N76254","EWR","SJU",200,1608,7,45,2013-12-31 07:00:00
2013,1,20,829,830,-1,1329,1335,-6,"DL",301,"N636DL","JFK","SJU",203,1598,8,30,2013-01-20 08:00:00
2013,10,1,955,1004,-9,1139,1203,-24,"EV",4255,"N12967","EWR","CHS",83,628,10,4,2013-10-01 10:00:00
2013,10,30,1506,1515,-9,1808,1810,-2,"AA",320,"N587AA","EWR","DFW",204,1372,15,15,2013-10-30 15:00:00
2013,8,23,733,737,-4,921,930,-9,"EV",5811,"N15910","EWR","DTW",93,488,7,37,2013-08-23 07:00:00
2013,5,11,1548,1555,-7,1805,1715,50,"MQ",4622,"N525MQ","LGA","BNA",120,764,15,55,2013-05-11 15:00:00
2013,7,15,2058,2007,51,2250,2259,-9,"B6",1505,"N608JB","JFK","ABQ",212,1826,20,7,2013-07-15 20:00:00
2013,8,25,955,1000,-5,1150,1236,-46,"DL",1847,"N901DE","LGA","ATL",98,762,10,0,2013-08-25 10:00:00
2013,10,1,1023,1026,-3,1111,1130,-19,"B6",518,"N273JB","JFK","BOS",35,187,10,26,2013-10-01 10:00:00
2013,8,10,1536,1530,6,1908,1855,13,"AA",85,"N346AA","JFK","SFO",350,2586,15,30,2013-08-10 15:00:00
2013,12,1,1500,1435,25,1614,1625,-11,"EV",5391,"N740EV","LGA","MSN",111,812,14,35,2013-12-01 14:00:00
2013,5,13,1747,1800,-13,1950,2025,-35,"MQ",4413,"N711MQ","LGA","XNA",156,1147,18,0,2013-05-13 18:00:00
2013,10,19,1922,1925,-3,2250,2244,6,"DL",2307,"N363NW","JFK","SAT",246,1587,19,25,2013-10-19 19:00:00
2013,11,22,1043,1050,-7,1255,1259,-4,"EV",3852,"N14573","EWR","DTW",105,488,10,50,2013-11-22 10:00:00
2013,6,19,2057,2055,2,13,2358,15,"UA",1224,"N73278","EWR","LAX",316,2454,20,55,2013-06-19 20:00:00
2013,1,24,1704,1710,-6,2013,2015,-2,"AA",695,"N3FMAA","JFK","AUS",213,1521,17,10,2013-01-24 17:00:00
2013,3,4,1919,1929,-10,2115,2137,-22,"EV",3818,"N16981","EWR","TYS",99,631,19,29,2013-03-04 19:00:00
2013,10,13,829,804,25,1058,1107,-9,"UA",398,"N828UA","EWR","PDX",314,2434,8,4,2013-10-13 08:00:00
2013,3,6,1132,1115,17,1309,1310,-1,"MQ",4485,"N713MQ","LGA","CMH",73,479,11,15,2013-03-06 11:00:00
2013,2,6,1639,1643,-4,1840,1846,-6,"EV",4411,"N14953","EWR","MEM",155,946,16,43,2013-02-06 16:00:00
2013,5,18,1924,1855,29,2240,2220,20,"VX",169,"N522VA","EWR","LAX",344,2454,18,55,2013-05-18 18:00:00
2013,2,28,552,600,-8,839,910,-31,"AA",707,"N3CKAA","LGA","DFW",205,1389,6,0,2013-02-28 06:00:00
2013,11,21,1718,1725,-7,1953,1959,-6,"EV",5298,"N755EV","LGA","OMA",173,1148,17,25,2013-11-21 17:00:00
2013,9,11,1447,1455,-8,1609,1630,-21,"9E",3754,"N8733G","JFK","IAD",46,228,14,55,2013-09-11 14:00:00
2013,7,1,821,825,-4,1141,1109,32,"DL",1959,"N723TW","JFK","MCO",141,944,8,25,2013-07-01 08:00:00
2013,3,31,605,610,-5,837,905,-28,"UA",707,"N487UA","EWR","MCO",131,937,6,10,2013-03-31 06:00:00
2013,9,23,1421,1425,-4,1652,1650,2,"MQ",3669,"N521MQ","LGA","ATL",108,762,14,25,2013-09-23 14:00:00
2013,1,4,728,730,-2,946,1004,-18,"DL",807,"N346NB","EWR","ATL",115,746,7,30,2013-01-04 07:00:00
2013,1,21,1713,1715,-2,2009,2040,-31,"DL",503,"N3746H","JFK","SAN",330,2446,17,15,2013-01-21 17:00:00
2013,7,30,603,608,-5,700,719,-19,"B6",2180,"N353JB","EWR","BOS",35,200,6,8,2013-07-30 06:00:00
2013,11,24,1710,1635,35,1859,1825,34,"AA",343,"N4XMAA","LGA","ORD",124,733,16,35,2013-11-24 16:00:00
2013,12,21,1544,1535,9,1840,1853,-13,"DL",1935,"N961DL","LGA","TPA",147,1010,15,35,2013-12-21 15:00:00
2013,2,1,1735,1727,8,2046,2049,-3,"UA",1593,"N33294","EWR","PDX",337,2434,17,27,2013-02-01 17:00:00
2013,8,1,957,1000,-3,1250,1125,85,"EV",5736,"N909EV","LGA","IAD",91,229,10,0,2013-08-01 10:00:00
2013,1,23,1659,1700,-1,1949,2010,-21,"UA",1259,"N14230","LGA","IAH",201,1416,17,0,2013-01-23 17:00:00
2013,11,28,1046,1018,28,1150,1137,13,"EV",6181,"N12996","EWR","IAD",49,212,10,18,2013-11-28 10:00:00
2013,6,18,2129,1959,90,10,2310,60,"UA",675,"N447UA","EWR","SEA",314,2402,19,59,2013-06-18 19:00:00
2013,9,14,559,605,-6,658,735,-37,"UA",654,"N436UA","EWR","ORD",101,719,6,5,2013-09-14 06:00:00
2013,6,6,2057,2100,-3,12,5,7,"DL",2363,"N190DN","JFK","LAX",319,2475,21,0,2013-06-06 21:00:00
2013,9,1,712,715,-3,943,1010,-27,"VX",399,"N623VA","JFK","LAX",315,2475,7,15,2013-09-01 07:00:00
2013,7,15,745,750,-5,1028,1041,-13,"B6",1717,"N523JB","LGA","TPA",134,1010,7,50,2013-07-15 07:00:00
2013,3,4,1500,1505,-5,1818,1822,-4,"UA",1178,"N78524","EWR","AUS",220,1504,15,5,2013-03-04 15:00:00
2013,10,10,639,645,-6,931,938,-7,"B6",525,"N508JB","JFK","TPA",138,1005,6,45,2013-10-10 06:00:00
2013,12,5,1826,1630,116,2012,1845,87,"DL",2231,"N916DE","LGA","DTW",84,502,16,30,2013-12-05 16:00:00
2013,3,2,1053,1055,-2,1342,1342,0,"B6",1183,"N566JB","JFK","MCO",152,944,10,55,2013-03-02 10:00:00
2013,9,8,1658,1653,5,1937,2005,-28,"UA",329,"N551UA","EWR","SFO",324,2565,16,53,2013-09-08 16:00:00
2013,4,24,2200,2110,50,2318,2242,36,"EV",5212,"N716EV","LGA","RIC",54,292,21,10,2013-04-24 21:00:00
2013,11,27,629,635,-6,917,939,-22,"UA",1217,"N16713","LGA","IAH",208,1416,6,35,2013-11-27 06:00:00
2013,11,23,1810,1815,-5,2205,2126,39,"9E",2915,"N933XJ","JFK","DFW",231,1391,18,15,2013-11-23 18:00:00
2013,6,14,1939,1836,63,2243,2155,48,"UA",212,"N575UA","EWR","SFO",328,2565,18,36,2013-06-14 18:00:00
2013,10,2,548,600,-12,700,711,-11,"EV",4533,"N24103","EWR","BUF",48,282,6,0,2013-10-02 06:00:00
2013,11,24,749,750,-1,1228,1255,-27,"AA",936,"N5FHAA","JFK","STT",199,1623,7,50,2013-11-24 07:00:00
2013,12,7,1349,1329,20,1609,1545,24,"EV",4395,"N11150","EWR","IND",122,645,13,29,2013-12-07 13:00:00
2013,3,2,1422,1345,37,1737,1636,61,"B6",1783,"N505JB","JFK","MCO",165,944,13,45,2013-03-02 13:00:00
2013,3,3,1937,1935,2,2221,2239,-18,"DL",1435,"N313US","LGA","TPA",134,1010,19,35,2013-03-03 19:00:00
2013,3,30,804,810,-6,1057,1120,-23,"DL",1271,"N345NW","JFK","FLL",154,1069,8,10,2013-03-30 08:00:00
2013,7,30,824,815,9,923,930,-7,"MQ",3370,"N848MQ","JFK","DCA",43,213,8,15,2013-07-30 08:00:00
2013,8,24,1053,1100,-7,1148,1215,-27,"US",2177,"N948UW","LGA","DCA",39,214,11,0,2013-08-24 11:00:00
2013,12,2,854,900,-6,1211,1225,-14,"AA",1,"N339AA","JFK","LAX",346,2475,9,0,2013-12-02 09:00:00
2013,10,18,556,600,-4,845,858,-13,"B6",371,"N558JB","LGA","FLL",151,1076,6,0,2013-10-18 06:00:00
2013,6,9,1928,1900,28,2218,2147,31,"DL",73,"N185DN","JFK","ATL",112,760,19,0,2013-06-09 19:00:00
2013,6,24,1518,1359,79,1815,1632,103,"DL",2247,"N694DL","LGA","ATL",124,762,13,59,2013-06-24 13:00:00
2013,3,10,1949,1935,14,2246,2220,26,"EV",4204,"N12145","EWR","OKC",203,1325,19,35,2013-03-10 19:00:00
2013,12,14,1429,1435,-6,1808,1735,33,"DL",1902,"N301NB","LGA","PBI",163,1035,14,35,2013-12-14 14:00:00
2013,8,6,1556,1559,-3,1717,1730,-13,"B6",1734,"N339JB","JFK","BTV",46,266,15,59,2013-08-06 15:00:00
2013,1,31,1853,1855,-2,2149,2142,7,"DL",951,"N175DZ","JFK","ATL",129,760,18,55,2013-01-31 18:00:00
2013,4,28,918,922,-4,1309,1326,-17,"UA",1519,"N38727","EWR","STT",203,1634,9,22,2013-04-28 09:00:00
2013,12,11,1443,1448,-5,1753,1758,-5,"UA",429,"N420UA","LGA","IAH",221,1416,14,48,2013-12-11 14:00:00
2013,9,2,551,603,-12,701,723,-22,"EV",4252,"N11544","EWR","MKE",109,725,6,3,2013-09-02 06:00:00
2013,2,16,1415,1420,-5,1519,1550,-31,"MQ",3728,"N524MQ","EWR","ORD",106,719,14,20,2013-02-16 14:00:00
2013,1,23,1450,1500,-10,1819,1825,-6,"AA",1925,"N3GLAA","LGA","MIA",168,1096,15,0,2013-01-23 15:00:00
2013,8,14,1841,1835,6,2204,2155,9,"AA",269,"N3CFAA","JFK","SEA",327,2422,18,35,2013-08-14 18:00:00
2013,2,10,1635,1635,0,1952,1951,1,"B6",139,"N298JB","JFK","RSW",155,1074,16,35,2013-02-10 16:00:00
2013,5,30,1634,1630,4,1906,1918,-12,"UA",1672,"N33132","EWR","IAH",188,1400,16,30,2013-05-30 16:00:00
2013,4,25,1405,1359,6,1514,1519,-5,"9E",3354,"N920XJ","JFK","BOS",39,187,13,59,2013-04-25 13:00:00
2013,12,16,1315,1315,0,1647,1657,-10,"US",456,"N667AW","JFK","PHX",306,2153,13,15,2013-12-16 13:00:00
2013,10,11,1716,1700,16,1926,1940,-14,"DL",1499,"N971DL","LGA","ATL",101,762,17,0,2013-10-11 17:00:00
2013,12,22,1944,1950,-6,2126,2205,-39,"DL",2131,"N915DE","LGA","DTW",86,502,19,50,2013-12-22 19:00:00
2013,5,19,1721,1659,22,1908,1906,2,"9E",3881,"N8543F","EWR","CVG",85,569,16,59,2013-05-19 16:00:00
2013,12,23,803,805,-2,1105,1113,-8,"DL",834,"N917DE","LGA","TPA",158,1010,8,5,2013-12-23 08:00:00
2013,8,30,719,729,-10,1048,1019,29,"B6",461,"N516JB","LGA","PBI",140,1035,7,29,2013-08-30 07:00:00
2013,10,4,558,600,-2,706,708,-2,"B6",2180,"N190JB","EWR","BOS",43,200,6,0,2013-10-04 06:00:00
2013,4,20,830,830,0,938,942,-4,"EV",4226,"N14570","EWR","BWI",39,169,8,30,2013-04-20 08:00:00
2013,11,18,654,655,-1,1121,1150,-29,"DL",315,"N3762Y","JFK","SJU",183,1598,6,55,2013-11-18 06:00:00
2013,5,11,736,725,11,901,905,-4,"AA",305,"N4YJAA","LGA","ORD",114,733,7,25,2013-05-11 07:00:00
2013,6,18,1153,1200,-7,1309,1309,0,"US",2126,"N961UW","LGA","BOS",36,184,12,0,2013-06-18 12:00:00
2013,12,2,1656,1700,-4,1757,1814,-17,"9E",2942,"N8971A","JFK","PHL",26,94,17,0,2013-12-02 17:00:00
2013,11,30,1250,1300,-10,1354,1413,-19,"US",2181,"N955UW","LGA","DCA",49,214,13,0,2013-11-30 13:00:00
2013,7,1,857,900,-3,1110,1022,48,"US",2167,"N746UW","LGA","DCA",100,214,9,0,2013-07-01 09:00:00
2013,3,26,1100,1101,-1,1417,1433,-16,"UA",1120,"N37298","EWR","SFO",357,2565,11,1,2013-03-26 11:00:00
2013,11,22,724,730,-6,1041,1050,-9,"AA",33,"N335AA","JFK","LAX",350,2475,7,30,2013-11-22 07:00:00
2013,4,8,1911,1910,1,2206,2240,-34,"AA",21,"N323AA","JFK","LAX",330,2475,19,10,2013-04-08 19:00:00
2013,10,17,650,655,-5,906,914,-8,"UA",343,"N536UA","LGA","DEN",229,1620,6,55,2013-10-17 06:00:00
2013,5,12,1526,1529,-3,1818,1820,-2,"B6",537,"N590JB","EWR","TPA",155,997,15,29,2013-05-12 15:00:00
2013,8,15,1759,1725,34,2039,2022,17,"DL",479,"N3760C","EWR","SLC",248,1969,17,25,2013-08-15 17:00:00
2013,8,19,2020,1930,50,2300,2248,12,"B6",71,"N561JB","JFK","SLC",258,1990,19,30,2013-08-19 19:00:00
2013,5,30,759,800,-1,948,1017,-29,"DL",715,"N334NB","LGA","MSY",153,1183,8,0,2013-05-30 08:00:00
2013,12,29,630,625,5,943,1009,-26,"US",690,"N657AW","EWR","PHX",293,2133,6,25,2013-12-29 06:00:00
2013,10,24,630,635,-5,833,833,0,"US",2023,"N182UW","EWR","CLT",95,529,6,35,2013-10-24 06:00:00
2013,10,25,757,800,-3,1005,1026,-21,"9E",3507,"N601LR","JFK","MSY",165,1182,8,0,2013-10-25 08:00:00
2013,11,8,628,630,-2,852,901,-9,"DL",1214,"N381DN","JFK","ATL",119,760,6,30,2013-11-08 06:00:00
2013,4,15,2116,2050,26,2303,2251,12,"EV",4166,"N17185","EWR","GSP",83,594,20,50,2013-04-15 20:00:00
2013,2,14,1451,1445,6,1618,1606,12,"9E",3452,"N920XJ","JFK","BOS",36,187,14,45,2013-02-14 14:00:00
2013,6,7,1726,1658,28,1926,1858,28,"EV",4532,"N16147","EWR","CHS",95,628,16,58,2013-06-07 16:00:00
2013,5,28,952,1000,-8,1104,1119,-15,"US",2169,"N716UW","LGA","DCA",44,214,10,0,2013-05-28 10:00:00
2013,7,17,1247,1255,-8,1437,1440,-3,"MQ",3388,"N721MQ","LGA","CMH",71,479,12,55,2013-07-17 12:00:00
2013,3,13,1556,1545,11,1845,1907,-22,"UA",132,"N41135","JFK","LAX",322,2475,15,45,2013-03-13 15:00:00
2013,8,30,1700,1703,-3,1851,1912,-21,"US",894,"N554UW","LGA","CLT",78,544,17,3,2013-08-30 17:00:00
2013,8,11,845,850,-5,1221,1251,-30,"DL",301,"N3749D","JFK","SJU",196,1598,8,50,2013-08-11 08:00:00
2013,8,9,612,619,-7,913,904,9,"UA",742,"N537UA","EWR","LAX",324,2454,6,19,2013-08-09 06:00:00
2013,10,1,802,808,-6,913,929,-16,"B6",2702,"N346JB","JFK","BUF",55,301,8,8,2013-10-01 08:00:00
2013,11,9,822,825,-3,1000,1025,-25,"MQ",3478,"N546MQ","LGA","DTW",85,502,8,25,2013-11-09 08:00:00
2013,12,12,1402,1354,8,1648,1647,1,"UA",1571,"N37263","EWR","PBI",145,1023,13,54,2013-12-12 13:00:00
2013,6,24,1741,1722,19,2037,2013,24,"UA",1109,"N12116","EWR","MCO",141,937,17,22,2013-06-24 17:00:00
2013,11,2,629,635,-6,937,929,8,"B6",525,"N828JB","JFK","TPA",165,1005,6,35,2013-11-02 06:00:00
2013,3,14,1826,1753,33,2103,2044,19,"B6",527,"N649JB","EWR","MCO",131,937,17,53,2013-03-14 17:00:00
2013,1,19,902,905,-3,1059,1115,-16,"MQ",4478,"N736MQ","LGA","DTW",95,502,9,5,2013-01-19 09:00:00
2013,3,4,1559,1600,-1,1843,1833,10,"FL",620,"N932AT","LGA","ATL",113,762,16,0,2013-03-04 16:00:00
2013,8,11,743,743,0,905,913,-8,"EV",5826,"N21537","EWR","PIT",53,319,7,43,2013-08-11 07:00:00
2013,10,17,1327,1329,-2,1603,1626,-23,"UA",1122,"N38458","EWR","PBI",141,1023,13,29,2013-10-17 13:00:00
2013,3,14,1854,1855,-1,2022,2051,-29,"9E",3374,"N923XJ","JFK","PIT",67,340,18,55,2013-03-14 18:00:00
2013,9,21,1828,1830,-2,2109,2122,-13,"B6",153,"N656JB","JFK","PBI",137,1028,18,30,2013-09-21 18:00:00
2013,1,11,655,654,1,1004,913,51,"UA",1122,"N38458","EWR","DEN",276,1605,6,54,2013-01-11 06:00:00
2013,7,6,1907,1845,22,2057,2115,-18,"DL",245,"N3761R","JFK","PHX",265,2153,18,45,2013-07-06 18:00:00
2013,4,11,807,810,-3,1108,1123,-15,"DL",1271,"N373NW","JFK","FLL",151,1069,8,10,2013-04-11 08:00:00
2013,9,14,1551,1545,6,1902,1851,11,"DL",31,"N3748Y","JFK","SLC",262,1990,15,45,2013-09-14 15:00:00
2013,1,9,943,950,-7,1052,1104,-12,"B6",600,"N236JB","JFK","PWM",45,273,9,50,2013-01-09 09:00:00
2013,3,27,1154,1200,-6,1308,1339,-31,"UA",394,"N482UA","LGA","ORD",104,733,12,0,2013-03-27 12:00:00
2013,9,23,1208,1215,-7,1510,1509,1,"DL",1685,"N344NW","LGA","MCO",125,950,12,15,2013-09-23 12:00:00
2013,11,11,1858,1900,-2,2056,2035,21,"UA",693,"N487UA","LGA","ORD",131,733,19,0,2013-11-11 19:00:00
2013,5,21,1509,1430,39,1625,1555,30,"EV",5699,"N829AS","LGA","IAD",42,229,14,30,2013-05-21 14:00:00
2013,8,28,2126,1930,116,2307,2125,102,"MQ",3349,"N0EGMQ","LGA","MSP",141,1020,19,30,2013-08-28 19:00:00
2013,5,10,732,735,-3,954,1005,-11,"WN",2870,"N717SA","LGA","DEN",223,1620,7,35,2013-05-10 07:00:00
2013,6,16,910,915,-5,1200,1231,-31,"DL",2379,"N912DE","LGA","FLL",146,1076,9,15,2013-06-16 09:00:00
2013,7,18,453,500,-7,637,640,-3,"US",1431,"N188US","EWR","CLT",79,529,5,0,2013-07-18 05:00:00
2013,3,2,834,840,-6,953,1011,-18,"9E",3330,"N922XJ","JFK","DCA",43,213,8,40,2013-03-02 08:00:00
2013,4,6,1519,1511,8,1641,1647,-6,"UA",316,"N563UA","EWR","CLE",62,404,15,11,2013-04-06 15:00:00
2013,10,14,1054,1100,-6,1242,1246,-4,"9E",3475,"N907XJ","EWR","DTW",84,488,11,0,2013-10-14 11:00:00
2013,5,13,1344,1315,29,1506,1435,31,"MQ",3765,"N507MQ","EWR","ORD",112,719,13,15,2013-05-13 13:00:00
2013,6,2,625,630,-5,810,835,-25,"US",1433,"N196UW","LGA","CLT",81,544,6,30,2013-06-02 06:00:00
2013,1,25,1256,1253,3,1539,1555,-16,"UA",1641,"N38257","EWR","MCO",140,937,12,53,2013-01-25 12:00:00
2013,12,15,1228,1235,-7,1323,1351,-28,"9E",3340,"N605LR","LGA","SYR",38,198,12,35,2013-12-15 12:00:00
2013,8,10,1357,1210,107,1626,1500,86,"AA",743,"N529AA","LGA","DFW",190,1389,12,10,2013-08-10 12:00:00
2013,3,2,1112,1115,-3,1409,1413,-4,"DL",1875,"N319NB","LGA","TPA",159,1010,11,15,2013-03-02 11:00:00
2013,4,20,1841,1829,12,2041,2032,9,"US",297,"N541UW","JFK","CLT",91,541,18,29,2013-04-20 18:00:00
2013,12,20,1147,1145,2,1409,1408,1,"DL",682,"N933AT","EWR","ATL",115,746,11,45,2013-12-20 11:00:00
2013,3,17,1158,1200,-2,1330,1330,0,"MQ",4601,"N0EGMQ","LGA","BNA",130,764,12,0,2013-03-17 12:00:00
2013,9,3,1517,1508,9,1736,1706,30,"EV",4572,"N16541","EWR","GSP",96,594,15,8,2013-09-03 15:00:00
2013,11,22,1856,1856,0,2144,2208,-24,"UA",1416,"N12238","EWR","FLL",140,1065,18,56,2013-11-22 18:00:00
2013,7,26,1334,1340,-6,1648,1700,-12,"AA",1073,"N3GHAA","LGA","MIA",143,1096,13,40,2013-07-26 13:00:00
2013,11,10,1805,1813,-8,1921,1934,-13,"EV",4131,"N29917","EWR","RIC",51,277,18,13,2013-11-10 18:00:00
2013,10,23,1933,1940,-7,2048,2100,-12,"EV",5714,"N909EV","JFK","IAD",51,228,19,40,2013-10-23 19:00:00
2013,6,19,1333,1329,4,1654,1641,13,"UA",1293,"N78448","EWR","SFO",340,2565,13,29,2013-06-19 13:00:00
2013,9,20,1708,1710,-2,1840,1901,-21,"EV",4411,"N14959","EWR","MEM",137,946,17,10,2013-09-20 17:00:00
2013,2,8,714,720,-6,911,845,26,"FL",850,"N969AT","LGA","MKE",111,738,7,20,2013-02-08 07:00:00
2013,12,2,1625,1630,-5,1752,1808,-16,"EV",4702,"N33182","EWR","GSO",69,445,16,30,2013-12-02 16:00:00
2013,6,16,1742,1710,32,1930,1850,40,"EV",4202,"N15980","EWR","STL",132,872,17,10,2013-06-16 17:00:00
2013,4,29,1433,1439,-6,1738,1738,0,"UA",364,"N832UA","EWR","MIA",167,1085,14,39,2013-04-29 14:00:00
2013,1,24,722,730,-8,1115,1115,0,"VX",11,"N844VA","JFK","SFO",393,2586,7,30,2013-01-24 07:00:00
2013,4,9,1053,1100,-7,1224,1245,-21,"MQ",4471,"N813MQ","LGA","RDU",68,431,11,0,2013-04-09 11:00:00
2013,4,3,1347,1343,4,1649,1715,-26,"UA",1605,"N33209","EWR","SFO",346,2565,13,43,2013-04-03 13:00:00
2013,12,23,1630,1455,95,1840,1650,110,"MQ",3359,"N816MQ","JFK","RDU",89,427,14,55,2013-12-23 14:00:00
2013,5,20,719,735,-16,951,1110,-79,"VX",11,"N840VA","JFK","SFO",316,2586,7,35,2013-05-20 07:00:00
2013,3,6,1527,1530,-3,1849,1922,-33,"DL",1322,"N710TW","JFK","SFO",356,2586,15,30,2013-03-06 15:00:00
2013,6,5,2041,2045,-4,2259,2313,-14,"EV",3816,"N19966","EWR","JAX",118,820,20,45,2013-06-05 20:00:00
2013,1,18,1922,1925,-3,2221,2235,-14,"DL",2370,"N368NB","LGA","PBI",148,1035,19,25,2013-01-18 19:00:00
2013,3,7,930,935,-5,1222,1230,-8,"VX",251,"N854VA","JFK","LAS",312,2248,9,35,2013-03-07 09:00:00
2013,12,1,951,1005,-14,1156,1155,1,"MQ",3572,"N813MQ","LGA","CLE",69,419,10,5,2013-12-01 10:00:00
2013,7,24,1123,1130,-7,1358,1327,31,"US",1085,"N165US","LGA","CLT",90,544,11,30,2013-07-24 11:00:00
2013,12,8,1939,1935,4,2339,2248,51,"DL",1435,"N329NB","LGA","TPA",151,1010,19,35,2013-12-08 19:00:00
2013,12,11,611,610,1,820,820,0,"EV",4199,"N14568","EWR","CLT",105,529,6,10,2013-12-11 06:00:00
2013,12,19,600,600,0,843,856,-13,"B6",371,"N589JB","LGA","FLL",142,1076,6,0,2013-12-19 06:00:00
2013,6,25,1623,1625,-2,1909,1841,28,"DL",2231,"N309US","LGA","DTW",78,502,16,25,2013-06-25 16:00:00
2013,1,25,1051,1100,-9,1219,1209,10,"US",2124,"N956UW","LGA","BOS",36,184,11,0,2013-01-25 11:00:00
2013,10,16,949,1000,-11,1136,1131,5,"FL",357,"N894AT","LGA","CAK",65,397,10,0,2013-10-16 10:00:00
2013,3,12,555,600,-5,854,856,-2,"B6",507,"N624JB","EWR","FLL",160,1065,6,0,2013-03-12 06:00:00
2013,4,6,2020,2019,1,2140,2155,-15,"UA",1464,"N27722","EWR","CLE",60,404,20,19,2013-04-06 20:00:00
2013,8,8,939,929,10,1254,1214,40,"B6",795,"N558JB","JFK","AUS",197,1521,9,29,2013-08-08 09:00:00
2013,9,6,554,600,-6,732,754,-22,"EV",5068,"N134EV","EWR","DTW",74,488,6,0,2013-09-06 06:00:00
2013,3,1,651,655,-4,904,923,-19,"B6",117,"N627JB","JFK","MSY",176,1182,6,55,2013-03-01 06:00:00
2013,10,30,918,924,-6,1239,1246,-7,"UA",73,"N77518","EWR","SFO",361,2565,9,24,2013-10-30 09:00:00
2013,4,3,1626,1630,-4,1901,1849,12,"FL",620,"N894AT","LGA","ATL",128,762,16,30,2013-04-03 16:00:00
2013,8,21,1252,1300,-8,1347,1409,-22,"US",2148,"N947UW","LGA","BOS",34,184,13,0,2013-08-21 13:00:00
2013,12,28,757,805,-8,1137,1134,3,"DL",2480,"N922DL","LGA","RSW",170,1080,8,5,2013-12-28 08:00:00
2013,10,30,1910,1910,0,2216,2149,27,"DL",1729,"N3730B","JFK","LAS",325,2248,19,10,2013-10-30 19:00:00
2013,4,12,1254,1300,-6,1551,1615,-24,"VX",165,"N636VA","EWR","LAX",331,2454,13,0,2013-04-12 13:00:00
2013,8,15,1721,1659,22,1958,1919,39,"DL",2042,"N364NB","EWR","ATL",120,746,16,59,2013-08-15 16:00:00
2013,5,27,1622,1550,32,1741,1722,19,"B6",44,"N294JB","JFK","BTV",47,266,15,50,2013-05-27 15:00:00
2013,8,17,922,930,-8,1117,1142,-25,"EV",4535,"N11113","EWR","MSP",140,1008,9,30,2013-08-17 09:00:00
2013,10,29,1153,1200,-7,1256,1309,-13,"US",2146,"N952UW","LGA","BOS",37,184,12,0,2013-10-29 12:00:00
2013,10,5,1017,1025,-8,1235,1256,-21,"DL",1529,"N3748Y","JFK","LAS",293,2248,10,25,2013-10-05 10:00:00
2013,3,16,1753,1753,0,2023,2019,4,"FL",623,"N920AT","LGA","ATL",113,762,17,53,2013-03-16 17:00:00
2013,9,27,1352,1400,-8,1511,1512,-1,"US",2183,"N714US","LGA","DCA",43,214,14,0,2013-09-27 14:00:00
